Waf: Entering directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Waf: Leaving directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.568s)
13.181 0.000944138 3351 3436
13.182 0.000944138 3436 3519
13.2431 0.0610924 3519 2680
13.2435 0.000472069 2680 2144
13.244 0.000472069 2144 1608
13.3037 0.0596771 1608 1072
13.3046 0.00092411 1072 1340
13.3662 0.0615654 1340 1554
13.4282 0.0620174 1554 1738
13.4902 0.0620174 1738 1903
13.5518 0.0615454 1903 2053
13.6133 0.0615454 2053 2192
13.6748 0.0615463 2192 2323
13.6758 0.000944138 2323 2446
13.7369 0.0610733 2446 2563
13.7378 0.000944138 2563 2675
13.7989 0.0610733 2675 2782
13.7998 0.000944138 2782 2885
13.8609 0.0610733 2885 2984
13.8618 0.000944138 2984 3080
13.9224 0.0606012 3080 3173
13.9234 0.000944138 3173 3263
13.9849 0.0615463 3263 3351
13.9859 0.000943184 3351 3436
14.047 0.0610743 3436 3519
14.0479 0.000944138 3519 3600
14.0488 0.000943184 3600 3679
14.109 0.0601301 3679 3757
14.1099 0.000944138 3757 3833
14.1109 0.000944138 3833 3907
14.1719 0.0610733 3907 3980
14.1729 0.000944138 3980 4052
14.2335 0.0606012 4052 4122
14.2344 0.000944138 4122 4191
14.2354 0.000944138 4191 4259
14.295 0.0596571 4259 4326
14.296 0.000944138 4326 4392
14.3566 0.0606022 4392 4457
14.3575 0.000944138 4457 4521
14.3585 0.000943184 4521 4584
14.4186 0.0601301 4584 4646
14.4195 0.000944138 4646 4707
14.4205 0.000944138 4707 4768
14.4214 0.000943184 4768 4828
14.4806 0.059186 4828 4887
14.4815 0.000944138 4887 4945
14.4825 0.000944138 4945 5003
14.4834 0.000944138 5003 5060
14.5421 0.058713 5060 5116
14.5431 0.000944138 5116 5172
14.544 0.000944138 5172 5227
14.545 0.000944138 5227 5281
14.6047 0.0596762 5281 4288
14.6051 0.000472069 4288 3752
14.6056 0.000472069 3752 3216
14.6061 0.000472069 3216 2827
14.6065 0.000472069 2827 2461
14.607 0.000472069 2461 1876
14.6653 0.0582609 1876 1608
14.6662 0.000925064 1608 1876
14.6662 0 1876 2029
14.7273 0.0610924 2029 2170
14.7888 0.0615454 2170 2302
14.7898 0.000944138 2302 2426
14.8509 0.0610743 2426 2544
14.8518 0.000943184 2544 2656
14.9129 0.0610743 2656 2764
14.9138 0.000944138 2764 2867
14.9749 0.0610733 2867 2967
14.9758 0.000944138 2967 3063
15.0364 0.0606012 3063 3156
15.098 0.0615454 3156 3247
15.1595 0.0615463 3247 3335
15.1605 0.000943184 3335 3421
15.1614 0.000944138 3421 3504
15.2215 0.0601301 3504 3585
15.2225 0.000944138 3585 3665
15.2234 0.000943184 3665 3743
15.2836 0.0601301 3743 3819
15.2845 0.000944138 3819 3894
15.3456 0.0610733 3894 3967
15.3465 0.000944138 3967 4039
15.4071 0.0606012 4039 4110
15.4081 0.000944138 4110 4179
15.409 0.000944138 4179 4247
15.4687 0.0596581 4247 4314
15.4696 0.000943184 4314 4380
15.4706 0.000944138 4380 4445
15.5302 0.0596581 4445 4509
15.5312 0.000944138 4509 4572
15.5321 0.000944138 4572 4634
15.5331 0.000943184 4634 4695
15.5922 0.059186 4695 4756
15.5932 0.000944138 4756 4816
15.5941 0.000944138 4816 4875
15.5951 0.000944138 4875 4933
15.6543 0.059185 4933 4991
15.6552 0.000944138 4991 5048
15.6561 0.000944138 5048 5104
15.6571 0.000944138 5104 5160
15.7158 0.058713 5160 5215
15.7167 0.000944138 5215 5270
15.7177 0.000944138 5270 5324
15.7186 0.000944138 5324 5377
15.7783 0.0596771 5377 4824
15.7788 0.000472069 4824 4288
15.7793 0.000471115 4288 3752
15.7802 0.000944138 3752 3038
15.7807 0.000472069 3038 2144
15.8399 0.059186 2144 2278
15.9005 0.0606203 2278 2404
15.9014 0.000944138 2404 2523
15.9625 0.0610743 2523 2636
15.9634 0.000943184 2636 2744
16.0255 0.0620365 2744 2144
16.0259 0.000473022 2144 1608
16.0861 0.0601482 1608 1072
16.087 0.000925064 1072 1340
16.1486 0.0615654 1340 1554
16.4101 0.261545 1554 1738
16.5337 0.123602 1738 1072
16.5953 0.0615444 1072 1340
16.6568 0.0615463 1340 1554
16.7188 0.0620174 1554 1738
16.7809 0.0620174 1738 1903
16.8424 0.0615463 1903 2053
16.904 0.0615444 2053 2192
16.9655 0.0615463 2192 2323
16.9664 0.000944138 2323 2446
17.0275 0.0610733 2446 2563
17.0895 0.0620174 2563 2675
17.1515 0.0620174 2675 2782
17.1525 0.000944138 2782 2885
17.2136 0.0610733 2885 2984
17.2145 0.000944138 2984 3080
17.2751 0.0606022 3080 3173
17.3371 0.0620365 3173 2144
17.3381 0.000963211 2144 1608
17.3982 0.0601292 1608 1072
17.3987 0.000453949 1072 1340
17.4603 0.0615635 1340 1554
17.5223 0.0620174 1554 1738
17.5843 0.0620193 1738 1903
17.6458 0.0615444 1903 2053
17.7074 0.0615463 2053 2192
17.7689 0.0615444 2192 2323
17.7699 0.000944138 2323 2446
17.8319 0.0620365 2446 1608
17.8925 0.0606213 1608 1072
17.8935 0.000925064 1072 1340
17.955 0.0615654 1340 1554
18.017 0.0620174 1554 1738
18.0791 0.0620174 1738 1903
18.1406 0.0615463 1903 2053
18.2021 0.0615444 2053 2192
18.2637 0.0615463 2192 2323
18.2646 0.000944138 2323 2446
18.3257 0.0610733 2446 2563
18.3267 0.000944138 2563 2675
18.3877 0.0610733 2675 2782
18.3887 0.000944138 2782 2885
18.4497 0.0610733 2885 2984
18.4507 0.000944138 2984 3080
18.5113 0.0606022 3080 3173
18.5122 0.000944138 3173 3263
18.5728 0.0606003 3263 3351
18.5738 0.000944138 3351 3436
18.5747 0.000944138 3436 3519
18.6349 0.0601292 3519 3600
18.6358 0.000944138 3600 3679
18.6367 0.000944138 3679 3757
18.6969 0.0601292 3757 3833
18.6978 0.000944138 3833 3907
18.7589 0.0610943 3907 3216
18.7594 0.000471115 3216 2680
18.7599 0.000473022 2680 2144
18.7608 0.000963211 2144 1668
18.7613 0.000471115 1668 1340
18.82 0.0587139 1340 1072
18.8205 0.000452042 1072 1340
18.8205 0 1340 1554
18.882 0.0615654 1554 1738
18.944 0.0620174 1738 1903
19.0056 0.0615463 1903 2053
19.0671 0.0615444 2053 2192
19.1287 0.0615463 2192 2323
19.1296 0.000944138 2323 2446
19.1907 0.0610733 2446 2563
19.1916 0.000944138 2563 2675
19.2527 0.0610733 2675 2782
19.2537 0.000944138 2782 2885
19.3147 0.0610733 2885 2984
19.3157 0.000944138 2984 3080
19.3763 0.0606022 3080 3173
19.3772 0.000944138 3173 3263
19.4378 0.0606003 3263 3351
19.4388 0.000944138 3351 3436
19.4397 0.000944138 3436 3519
19.4998 0.0601292 3519 3600
19.5008 0.000944138 3600 3679
19.5017 0.000944138 3679 3757
19.5619 0.0601311 3757 3833
19.5628 0.00094223 3833 3907
19.5637 0.000944138 3907 3980
19.6234 0.0596581 3980 4052
19.6243 0.000944138 4052 4122
19.6253 0.000944138 4122 4191
19.6849 0.0596581 4191 4259
19.6859 0.000944138 4259 4326
19.6868 0.000944138 4326 4392
19.7465 0.0596561 4392 4457
19.7474 0.000944138 4457 4521
19.7484 0.000944138 4521 4584
19.7493 0.000944138 4584 4646
19.8085 0.059185 4646 4707
19.8095 0.000944138 4707 4768
19.8104 0.000944138 4768 4828
19.8113 0.000944138 4828 4887
19.8705 0.0591869 4887 4945
19.8715 0.00094223 4945 5003
19.8724 0.000944138 5003 5060
19.8734 0.000944138 5060 5116
19.9321 0.0587139 5116 5172
19.933 0.000944138 5172 5227
19.934 0.000944138 5227 5281
19.9349 0.000944138 5281 5335
19.9936 0.0587139 5335 5388
19.9946 0.000944138 5388 5441
19.9969 0.00237846 5441 4824
20.0552 0.0582409 4824 4288
20.0557 0.000473022 4288 3752
20.0561 0.000471115 3752 3395
20.0566 0.000473022 3395 3038
20.0571 0.000471115 3038 2144
20.059 0.00188828 2144 2278
20.1196 0.0606213 2278 2404
20.1205 0.000944138 2404 2523
20.1816 0.0610733 2523 2636
20.1825 0.000944138 2636 2744
20.2436 0.0610733 2744 2848
20.2446 0.000944138 2848 2948
20.3682 0.123621 2948 2144
20.3687 0.000471115 2144 1608
20.3691 0.000473022 1608 1072
20.4307 0.0615444 1072 1340
20.4922 0.0615463 1340 1554
20.5542 0.0620174 1554 1738
20.6162 0.0620174 1738 1903
20.6778 0.0615463 1903 2053
20.7393 0.0615463 2053 2192
20.8009 0.0615444 2192 2323
20.8018 0.000944138 2323 2446
20.8629 0.0610733 2446 2563
20.8638 0.000944138 2563 2675
20.9249 0.0610733 2675 2782
20.9259 0.000944138 2782 2885
20.9869 0.0610733 2885 2984
20.9879 0.000944138 2984 3080
21.0485 0.0606022 3080 3173
21.0494 0.000944138 3173 3263
21.11 0.0606022 3263 3351
21.111 0.000944138 3351 3436
21.1119 0.00094223 3436 3519
21.172 0.0601311 3519 3600
21.173 0.000944138 3600 3679
21.1739 0.000944138 3679 3757
21.2341 0.0601292 3757 3833
21.235 0.000944138 3833 3907
21.236 0.000944138 3907 3980
21.2956 0.0596561 3980 4052
21.2966 0.000944138 4052 4122
21.2975 0.000944138 4122 4191
21.3572 0.0596581 4191 4259
21.3581 0.000944138 4259 4326
21.359 0.000944138 4326 4392
21.4187 0.0596581 4392 4457
21.4196 0.000944138 4457 4521
21.4206 0.00094223 4521 4584
21.4215 0.000944138 4584 4646
21.4807 0.0591869 4646 4707
21.4817 0.000944138 4707 4768
21.4826 0.000944138 4768 4828
21.4836 0.000944138 4828 4887
21.5427 0.059185 4887 4945
21.5437 0.000944138 4945 5003
21.5446 0.000944138 5003 5060
21.5456 0.000944138 5060 5116
21.6043 0.058712 5116 5172
21.6067 0.00238037 5172 4288
21.6071 0.000471115 4288 3752
21.6076 0.000473022 3752 3216
21.6658 0.0582409 3216 2827
21.6663 0.000473022 2827 2461
21.6673 0.000963211 2461 1876
21.6678 0.000471115 1876 1608
21.6687 0.000925064 1608 1876
21.6687 0 1876 2029
21.7298 0.0610924 2029 2170
21.7913 0.0615463 2170 2302
21.7923 0.000944138 2302 2426
21.8533 0.0610733 2426 2544
21.8543 0.000944138 2544 2656
21.9154 0.0610733 2656 2764
21.9163 0.000944138 2764 2867
21.9774 0.0610733 2867 2967
21.9783 0.000944138 2967 3063
22.0389 0.0606022 3063 3156
22.0399 0.000944138 3156 3247
22.1005 0.0606003 3247 3335
22.1014 0.000944138 3335 3421
22.1024 0.000944138 3421 3504
22.226 0.123602 3504 3216
22.2264 0.000471115 3216 2680
22.2269 0.000473022 2680 2144
22.287 0.0601292 2144 1668
22.288 0.000944138 1668 1340
22.288 0 1340 1554
22.4884 0.200472 1554 1738
22.6116 0.123129 1738 1072
22.6731 0.0615463 1072 1340
22.7347 0.0615463 1340 1554
22.7967 0.0620174 1554 1738
22.8587 0.0620174 1738 1903
22.9202 0.0615444 1903 2053
22.9818 0.0615463 2053 2192
23.0433 0.0615463 2192 2323
23.0443 0.000944138 2323 2446
23.1054 0.0610733 2446 2563
23.1063 0.000944138 2563 2675
23.1674 0.0610733 2675 2782
23.1683 0.000944138 2782 2885
23.2294 0.0610733 2885 2984
23.2303 0.000944138 2984 3080
23.2909 0.0606022 3080 3173
23.2919 0.000944138 3173 3263
23.3534 0.0615444 3263 3351
23.3544 0.000944138 3351 3436
23.4154 0.0610733 3436 3519
23.4164 0.000944138 3519 3600
23.4173 0.000944138 3600 3679
23.4775 0.0601292 3679 3757
23.4784 0.000944138 3757 3833
23.4793 0.000944138 3833 3907
23.5395 0.0601292 3907 3980
23.5404 0.000944138 3980 4052
23.6631 0.122658 4052 3752
23.6635 0.000473022 3752 3216
23.664 0.000471115 3216 2680
23.6645 0.000473022 2680 2252
23.6649 0.000452042 2252 1608
23.6659 0.000944138 1608 1786
23.7265 0.0606022 1786 1946
23.788 0.0615444 1946 2093
24.788 1 2093 536
24.8496 0.0615654 536 1072
24.9727 0.123091 1072 1340
25.0347 0.0620174 1340 1554
25.0967 0.0620174 1554 1738
25.1587 0.0620174 1738 1903
25.2819 0.123131 1903 1072
25.3434 0.0615444 1072 1340
25.405 0.0615463 1340 1554
25.467 0.0620174 1554 1738
25.529 0.0620174 1738 1903
25.5905 0.0615463 1903 2053
25.6521 0.0615444 2053 2192
25.7136 0.0615463 2192 2323
25.7146 0.000944138 2323 2446
25.7757 0.0610733 2446 2563
25.7766 0.000944138 2563 2675
25.8377 0.0610733 2675 2782
25.8386 0.000944138 2782 2885
25.8997 0.0610733 2885 2984
25.9006 0.000944138 2984 3080
25.9612 0.0606022 3080 3173
25.9622 0.000944138 3173 3263
26.0228 0.0606022 3263 3351
26.0237 0.00094223 3351 3436
26.0247 0.000944138 3436 3519
26.0848 0.0601311 3519 3600
26.0857 0.000944138 3600 3679
26.0867 0.00094223 3679 3757
26.1468 0.0601311 3757 3833
26.1478 0.000944138 3833 3907
26.1487 0.000944138 3907 3980
26.2084 0.0596561 3980 4052
26.2093 0.000944138 4052 4122
26.2103 0.000944138 4122 4191
26.2699 0.0596581 4191 4259
26.2709 0.000944138 4259 4326
26.2718 0.000944138 4326 4392
26.3315 0.0596581 4392 4457
26.3324 0.00094223 4457 4521
26.3333 0.000944138 4521 4584
26.3343 0.000944138 4584 4646
26.3935 0.0591869 4646 4707
26.3944 0.000944138 4707 4768
26.3954 0.000944138 4768 4828
26.3963 0.00094223 4828 4887
26.4555 0.0591869 4887 4945
26.4564 0.000944138 4945 5003
26.4574 0.000944138 5003 5060
